Winding,Cooling System,OPS,Oil,Profit
1.0,0.8,0.4,1.0,-286.3
1.0,0.8,0.4,0.8,-19.9
1.0,0.8,0.4,0.6,80.1
1.0,0.8,0.4,0.4,-316.8
1.0,0.8,0.4,0.2,62.1
1.0,0.8,0.4,0.0,-374.9
1.0,0.8,0.2,1.0,-148.2
1.0,0.8,0.2,0.8,132.0
1.0,0.8,0.2,0.6,-62.4
1.0,0.8,0.2,0.4,62.6
1.0,0.8,0.2,0.2,151.5
1.0,0.8,0.2,0.0,-89.9
1.0,0.8,0.0,1.0,-19.1
1.0,0.8,0.0,0.8,-417.9
1.0,0.8,0.0,0.6,130.8
1.0,0.8,0.0,0.4,-414.0
1.0,0.8,0.0,0.2,-685.5
1.0,0.8,0.0,0.0,91.7
1.0,0.6,1.0,1.0,-1917.6
1.0,0.6,1.0,0.8,-1917.8
1.0,0.6,1.0,0.6,-1917.8
1.0,0.6,1.0,0.4,-1926.9
1.0,0.6,1.0,0.2,-1917.8
1.0,0.6,1.0,0.0,-1917.8
1.0,0.6,0.8,1.0,-155.1
1.0,0.6,0.8,0.8,-86.8
1.0,0.6,0.8,0.6,-207.2
1.0,0.6,0.8,0.4,-205.7
1.0,0.6,0.8,0.2,-406.3
1.0,0.6,0.8,0.0,-278.2
1.0,0.6,0.6,1.0,-132.1
1.0,0.6,0.6,0.8,-266.9
1.0,0.6,0.6,0.6,-358.9
1.0,0.6,0.6,0.4,-424.3
1.0,0.6,0.6,0.2,119.8
1.0,0.6,0.6,0.0,-375.0
1.0,0.6,0.4,1.0,-333.9
1.0,0.6,0.4,0.8,-182.6
1.0,0.6,0.4,0.6,20.2
1.0,0.6,0.4,0.4,114.0
1.0,0.6,0.4,0.2,-262.7
1.0,0.6,0.4,0.0,100.1
1.0,0.6,0.2,1.0,-82.8
1.0,0.6,0.2,0.8,25.7
1.0,0.6,0.2,0.6,117.5
1.0,0.6,0.2,0.4,-233.5
1.0,0.6,0.2,0.2,-314.7
1.0,0.6,0.2,0.0,-833.7
1.0,0.6,0.0,1.0,-36.1
1.0,0.6,0.0,0.8,11.8
1.0,0.6,0.0,0.6,181.2
1.0,0.6,0.0,0.4,-299.9
1.0,0.6,0.0,0.2,108.6
1.0,0.6,0.0,0.0,120.8
1.0,0.4,1.0,1.0,-1918.0
1.0,0.4,1.0,0.8,-1918.0
1.0,0.4,1.0,0.6,-1918.0
1.0,0.4,1.0,0.4,-1918.0
1.0,0.4,1.0,0.2,-1918.0
1.0,0.4,1.0,0.0,-1918.0
1.0,0.4,0.8,1.0,-170.8
1.0,0.4,0.8,0.8,-428.8
1.0,0.4,0.8,0.6,-296.8
1.0,0.4,0.8,0.4,-38.0
1.0,0.4,0.8,0.2,-290.2
1.0,0.4,0.8,0.0,-195.9
1.0,0.4,0.6,1.0,-284.2
1.0,0.4,0.6,0.8,-313.6
1.0,0.4,0.6,0.6,-313.7
1.0,0.4,0.6,0.4,42.2
1.0,0.4,0.6,0.2,129.9
1.0,0.4,0.6,0.0,39.8
1.0,0.4,0.4,1.0,-90.8
1.0,0.4,0.4,0.8,78.9
1.0,0.4,0.4,0.6,-262.2
1.0,0.4,0.4,0.4,-232.3
1.0,0.4,0.4,0.2,-292.4
1.0,0.4,0.4,0.0,70.4
1.0,0.4,0.2,1.0,-47.0
1.0,0.4,0.2,0.8,-308.8
1.0,0.4,0.2,0.6,-304.2
1.0,0.4,0.2,0.4,-232.6
1.0,0.4,0.2,0.2,84.1
1.0,0.4,0.2,0.0,132.4
1.0,0.4,0.0,1.0,19.4
1.0,0.4,0.0,0.8,-321.7
1.0,0.4,0.0,0.6,-325.2
1.0,0.4,0.0,0.4,-321.7
1.0,0.4,0.0,0.2,-300.6
1.0,0.4,0.0,0.0,50.6
1.0,0.2,1.0,1.0,-1918.4
1.0,0.2,1.0,0.8,-1918.4
1.0,0.2,1.0,0.6,-1918.4
1.0,0.2,1.0,0.4,-1918.4
1.0,0.2,1.0,0.2,-1918.4
1.0,0.2,1.0,0.0,-1918.4
1.0,0.2,0.8,1.0,-161.6
1.0,0.2,0.8,0.8,-379.2
1.0,0.2,0.8,0.6,-126.9
1.0,0.2,0.8,0.4,47.6
1.0,0.2,0.8,0.2,0.9
1.0,0.2,0.8,0.0,-115.8
1.0,0.2,0.6,1.0,-65.0
1.0,0.2,0.6,0.8,80.2
1.0,0.2,0.6,0.6,83.9
1.0,0.2,0.6,0.4,107.6
1.0,0.2,0.6,0.2,105.8
1.0,0.2,0.6,0.0,104.4
1.0,0.2,0.4,1.0,-720.7
1.0,0.2,0.4,0.8,119.3
1.0,0.2,0.4,0.6,107.1
1.0,0.2,0.4,0.4,-498.4
1.0,0.2,0.4,0.2,101.3
1.0,0.2,0.4,0.0,93.0
1.0,0.2,0.2,1.0,-25.0
1.0,0.2,0.2,0.8,-308.7
1.0,0.2,0.2,0.6,101.1
1.0,0.2,0.2,0.4,105.5
1.0,0.2,0.2,0.2,-294.0
1.0,0.2,0.2,0.0,64.9
1.0,0.2,0.0,1.0,79.1
1.0,0.2,0.0,0.8,207.2
1.0,0.2,0.0,0.6,103.9
1.0,0.2,0.0,0.4,162.4
1.0,0.2,0.0,0.2,65.0
1.0,0.2,0.0,0.0,47.9
1.0,0.0,1.0,1.0,-1923.5
1.0,0.0,1.0,0.8,-1923.5
1.0,0.0,1.0,0.6,-1923.5
1.0,0.0,1.0,0.4,-1923.5
1.0,0.0,1.0,0.2,-1923.5
1.0,0.0,1.0,0.0,-1923.5
1.0,0.0,0.8,1.0,-145.0
1.0,0.0,0.8,0.8,45.6
1.0,0.0,0.8,0.6,-17.1
1.0,0.0,0.8,0.4,-105.1
1.0,0.0,0.8,0.2,-58.2
1.0,0.0,0.8,0.0,-85.3
1.0,0.0,0.6,1.0,-253.3
1.0,0.0,0.6,0.8,102.1
1.0,0.0,0.6,0.6,-293.3
1.0,0.0,0.6,0.4,100.4
1.0,0.0,0.6,0.2,-293.5
1.0,0.0,0.6,0.0,-539.4
1.0,0.0,0.4,1.0,-2.9
1.0,0.0,0.4,0.8,101.7
1.0,0.0,0.4,0.6,-85.4
1.0,0.0,0.4,0.4,107.7
1.0,0.0,0.4,0.2,-248.4
1.0,0.0,0.4,0.0,-293.3
1.0,0.0,0.2,1.0,37.0
1.0,0.0,0.2,0.8,58.9
1.0,0.0,0.2,0.6,-294.0
1.0,0.0,0.2,0.4,63.0
1.0,0.0,0.2,0.2,24.3
1.0,0.0,0.2,0.0,-69.4
1.0,0.0,0.0,1.0,66.9
1.0,0.0,0.0,0.8,224.8
1.0,0.0,0.0,0.6,224.0
1.0,0.0,0.0,0.4,221.2
1.0,0.0,0.0,0.2,-79.8
1.0,0.0,0.0,0.0,157.1
0.8,1.0,1.0,1.0,0.0
0.8,1.0,1.0,0.8,0.0
0.8,1.0,1.0,0.6,0.0
0.8,1.0,1.0,0.4,0.0
0.8,1.0,1.0,0.2,0.0
0.8,1.0,1.0,0.0,0.0
0.8,1.0,0.8,1.0,-1235.9
0.8,1.0,0.8,0.8,-2811.6
0.8,1.0,0.8,0.6,-12994.3
0.8,1.0,0.8,0.4,-13180.6
0.8,1.0,0.8,0.2,-13180.6
0.8,1.0,0.8,0.0,-15004.0
0.8,1.0,0.6,1.0,-9557.5
0.8,1.0,0.6,0.8,-12680.3
0.8,1.0,0.6,0.6,-12680.3
0.8,1.0,0.6,0.4,-13057.5
0.8,1.0,0.6,0.2,-12464.9
0.8,1.0,0.6,0.0,-12872.6
0.8,1.0,0.4,1.0,-8392.1
0.8,1.0,0.4,0.8,-13017.2
0.8,1.0,0.4,0.6,-12977.3
0.8,1.0,0.4,0.4,-2720.9
0.8,1.0,0.4,0.2,-2760.7
0.8,1.0,0.4,0.0,-2768.1
0.8,1.0,0.2,1.0,-4987.7
0.8,1.0,0.2,0.8,-12839.6
0.8,1.0,0.2,0.6,-12770.4
0.8,1.0,0.2,0.4,-2680.9
0.8,1.0,0.2,0.2,-2778.2
0.8,1.0,0.2,0.0,-12574.0
0.8,1.0,0.0,1.0,-4216.8
0.8,1.0,0.0,0.8,-14986.2
0.8,1.0,0.0,0.6,-14968.0
0.8,1.0,0.0,0.4,-1190.8
0.8,1.0,0.0,0.2,-1224.5
0.8,1.0,0.0,0.0,-14945.6
0.8,0.8,1.0,1.0,-14997.6
0.8,0.8,1.0,0.8,-14999.2
0.8,0.8,1.0,0.6,-14999.2
0.8,0.8,1.0,0.4,-14999.2
0.8,0.8,1.0,0.2,-14999.2
0.8,0.8,1.0,0.0,-14999.2
0.8,0.8,0.8,1.0,-13275.6
0.8,0.8,0.8,0.8,-2813.6
0.8,0.8,0.8,0.6,-13549.5
0.8,0.8,0.8,0.4,-13549.5
