Winding,Cooling System,OPS,Oil,Profit
45,5,20,1,-88
45,5,20,4,-33
45,5,20,7,-4520
45,5,20,10,-4966
45,5,25,1,-8
45,5,25,4,52
45,5,25,7,65
45,5,25,10,-54
45,5,30,1,-8
45,5,30,4,52
45,5,30,7,65
45,5,30,10,-54
45,5,35,1,-8
45,5,35,4,52
45,5,35,7,65
45,5,35,10,-54
45,10,5,1,-183
45,10,5,4,-3837
45,10,5,7,-126
45,10,5,10,-88
45,10,10,1,-68
45,10,10,4,-58
45,10,10,7,-34
45,10,10,10,-44
45,10,15,1,-10
45,10,15,4,8
45,10,15,7,15
45,10,15,10,-1251
45,10,20,1,-18
45,10,20,4,-3168
45,10,20,7,-7492
45,10,20,10,-20
45,10,25,1,32
45,10,25,4,-4876
45,10,25,7,8
45,10,25,10,-3801
45,10,30,1,32
45,10,30,4,-4876
45,10,30,7,8
45,10,30,10,-3801
45,10,35,1,32
45,10,35,4,-4876
45,10,35,7,8
45,10,35,10,-3801
45,15,5,1,-142
45,15,5,4,-82
45,15,5,7,-74
45,15,5,10,-48
45,15,10,1,-26
45,15,10,4,-11
45,15,10,7,31
45,15,10,10,-2416
45,15,15,1,-34
45,15,15,4,-1858
45,15,15,7,10
45,15,15,10,-7476
45,15,20,1,-66
45,15,20,4,16
45,15,20,7,-5026
45,15,20,10,-7500
45,15,25,1,49
45,15,25,4,-5567
45,15,25,7,-6026
45,15,25,10,-5051
45,15,30,1,49
45,15,30,4,-5567
45,15,30,7,-6026
45,15,30,10,-5051
45,15,35,1,49
45,15,35,4,-5567
45,15,35,7,-6026
45,15,35,10,-5051
45,20,5,1,-121
45,20,5,4,-114
45,20,5,7,-115
45,20,5,10,-87
45,20,10,1,-31
45,20,10,4,7
45,20,10,7,23
45,20,10,10,-7423
45,20,15,1,-104
45,20,15,4,-2503
45,20,15,7,-2463
45,20,15,10,-4384
45,20,20,1,-4
45,20,20,4,-6
45,20,20,7,-4307
45,20,20,10,-5002
45,20,25,1,45
45,20,25,4,-5555
45,20,25,7,-3815
45,20,25,10,-7597
45,20,30,1,45
45,20,30,4,-5555
45,20,30,7,-3815
45,20,30,10,-7597
45,20,35,1,45
45,20,35,4,-5555
45,20,35,7,-3815
45,20,35,10,-7601
45,25,5,1,-2506
45,25,5,4,-2617
45,25,5,7,-50
45,25,5,10,-154
45,25,10,1,-29
45,25,10,4,-51
45,25,10,7,-1897
45,25,10,10,-1950
45,25,15,1,-31
45,25,15,4,49
45,25,15,7,-5673
45,25,15,10,-1139
45,25,20,1,12
45,25,20,4,73
45,25,20,7,-1194
45,25,20,10,-2626
45,25,25,1,65
45,25,25,4,-4885
45,25,25,7,-5002
45,25,25,10,-5515
45,25,30,1,65
45,25,30,4,-4885
45,25,30,7,-5002
45,25,30,10,-5518
45,25,35,1,65
45,25,35,4,-4885
45,25,35,7,-5002
45,25,35,10,-5515
50,5,5,1,-159
50,5,5,4,-740
50,5,5,7,-766
50,5,5,10,-675
50,5,10,1,-107
50,5,10,4,-139
50,5,10,7,-53
50,5,10,10,-29
50,5,15,1,-107
50,5,15,4,-26
50,5,15,7,-4
50,5,15,10,-23
50,5,20,1,-88
50,5,20,4,-33
50,5,20,7,-4520
50,5,20,10,-4966
50,5,25,1,-8
50,5,25,4,52
50,5,25,7,-4274
50,5,25,10,-54
50,5,30,1,-8
50,5,30,4,52
50,5,30,7,65
50,5,30,10,-54
50,5,35,1,-8
50,5,35,4,52
50,5,35,7,65
50,5,35,10,-54
50,10,5,1,-183
50,10,5,4,-3837
50,10,5,7,-126
50,10,5,10,-88
50,10,10,1,-68
50,10,10,4,-58
50,10,10,7,-34
50,10,10,10,-44
50,10,15,1,-10
50,10,15,4,8
50,10,15,7,15
50,10,15,10,-1251
50,10,20,1,-18
50,10,20,4,-3168
50,10,20,7,-7491
50,10,20,10,-20
50,10,25,1,32
50,10,25,4,-4876
50,10,25,7,8
50,10,25,10,-3801
50,10,30,1,32
50,10,30,4,-4876
50,10,30,7,8
50,10,30,10,-3801
50,10,35,1,32
50,10,35,4,-4876
50,10,35,7,8
50,10,35,10,-3801
50,15,5,1,-142
50,15,5,4,-82
50,15,5,7,-74
50,15,5,10,-48
50,15,10,1,-26
50,15,10,4,-11
50,15,10,7,31
50,15,10,10,-2416
50,15,15,1,-34
50,15,15,4,-1858
50,15,15,7,10
50,15,15,10,-7476
50,15,20,1,-66
50,15,20,4,16
50,15,20,7,-5026
50,15,20,10,-7500
50,15,25,1,49
50,15,25,4,-5567
50,15,25,7,-6026
50,15,25,10,-5051
50,15,30,1,49
50,15,30,4,-5567
50,15,30,7,-6026
50,15,30,10,-5051
50,15,35,1,49
50,15,35,4,-5567
50,15,35,7,-6026
50,15,35,10,-5051
50,20,5,1,-121
50,20,5,4,-114
50,20,5,7,-115
50,20,5,10,-87
50,20,10,1,-31
50,20,10,4,7
50,20,10,7,23
50,20,10,10,-7423
50,20,15,1,-104
50,20,15,4,-2494
50,20,15,7,-2463
50,20,15,10,-4384
50,20,20,1,-4
50,20,20,4,-6
50,20,20,7,-4307
50,20,20,10,-5002
50,20,25,1,45
50,20,25,4,-5555
50,20,25,7,-3815
50,20,25,10,-7601
50,20,30,1,45
50,20,30,4,-5555
50,20,30,7,-3815
50,20,30,10,-7597
50,20,35,1,45
50,20,35,4,-5555
50,20,35,7,-3815
50,20,35,10,-7601
50,25,5,1,-2506
50,25,5,4,-2617
50,25,5,7,-50
50,25,5,10,-154
50,25,10,1,-29
50,25,10,4,-51
50,25,10,7,-1897
50,25,10,10,-1950
50,25,15,1,-31
50,25,15,4,49
50,25,15,7,-5673
50,25,15,10,-1139
50,25,20,1,12
50,25,20,4,73
50,25,20,7,-1194
50,25,20,10,-2626
50,25,25,1,65
50,25,25,4,-4885
50,25,25,7,-5002
50,25,25,10,-5515
50,25,30,1,65
50,25,30,4,-4885
50,25,30,7,-5002
50,25,30,10,-5515
50,25,35,1,65
50,25,35,4,-4885
50,25,35,7,-5002
50,25,35,10,-5515
