Winding,Cooling System,OPS,Oil,Profit
1.0,0.8,0.4,0.8,20.2
1.0,0.8,0.4,0.6,24.8
1.0,0.8,0.4,0.4,25.0
1.0,0.8,0.4,0.2,25.0
1.0,0.8,0.4,0.0,25.0
1.0,0.8,0.2,1.0,-50.1
1.0,0.8,0.2,0.8,23.5
1.0,0.8,0.2,0.6,24.9
1.0,0.8,0.2,0.4,25.0
1.0,0.8,0.2,0.2,25.0
1.0,0.8,0.2,0.0,25.0
1.0,0.8,0.0,1.0,-50.0
1.0,0.8,0.0,0.8,23.5
1.0,0.8,0.0,0.6,25.0
1.0,0.8,0.0,0.4,24.9
1.0,0.8,0.0,0.2,25.0
1.0,0.8,0.0,0.0,25.0
1.0,0.6,1.0,1.0,0.0
1.0,0.6,1.0,0.8,0.0
1.0,0.6,1.0,0.6,0.0
1.0,0.6,1.0,0.4,0.0
1.0,0.6,1.0,0.2,0.0
1.0,0.6,1.0,0.0,0.0
1.0,0.6,0.8,1.0,-112.1
1.0,0.6,0.8,0.8,-41.7
1.0,0.6,0.8,0.6,-41.6
1.0,0.6,0.8,0.4,-41.8
1.0,0.6,0.8,0.2,-41.7
1.0,0.6,0.8,0.0,-41.6
1.0,0.6,0.6,1.0,-57.9
1.0,0.6,0.6,0.8,1.4
1.0,0.6,0.6,0.6,1.1
1.0,0.6,0.6,0.4,12.0
1.0,0.6,0.6,0.2,21.1
1.0,0.6,0.6,0.0,21.9
1.0,0.6,0.4,1.0,-32.1
1.0,0.6,0.4,0.8,39.8
1.0,0.6,0.4,0.6,42.5
1.0,0.6,0.4,0.4,42.9
1.0,0.6,0.4,0.2,42.9
1.0,0.6,0.4,0.0,42.9
1.0,0.6,0.2,1.0,-34.3
1.0,0.6,0.2,0.8,41.4
1.0,0.6,0.2,0.6,42.9
1.0,0.6,0.2,0.4,42.9
1.0,0.6,0.2,0.2,42.9
1.0,0.6,0.2,0.0,42.9
1.0,0.6,0.0,1.0,-32.1
1.0,0.6,0.0,0.8,41.4
1.0,0.6,0.0,0.6,42.9
1.0,0.6,0.0,0.4,42.9
1.0,0.6,0.0,0.2,42.9
1.0,0.6,0.0,0.0,42.9
1.0,0.4,1.0,1.0,0.0
1.0,0.4,1.0,0.8,0.0
1.0,0.4,1.0,0.6,0.0
1.0,0.4,1.0,0.4,0.0
1.0,0.4,1.0,0.2,0.0
1.0,0.4,1.0,0.0,0.0
1.0,0.4,0.8,1.0,-97.8
1.0,0.4,0.8,0.8,-27.3
1.0,0.4,0.8,0.6,-27.3
1.0,0.4,0.8,0.4,-27.3
1.0,0.4,0.8,0.2,-27.3
1.0,0.4,0.8,0.0,-27.3
1.0,0.4,0.6,1.0,-37.8
1.0,0.4,0.6,0.8,25.3
1.0,0.4,0.6,0.6,33.1
1.0,0.4,0.6,0.4,40.6
1.0,0.4,0.6,0.2,41.6
1.0,0.4,0.6,0.0,42.1
1.0,0.4,0.4,1.0,-17.8
1.0,0.4,0.4,0.8,52.6
1.0,0.4,0.4,0.6,57.2
1.0,0.4,0.4,0.4,57.2
1.0,0.4,0.4,0.2,57.2
1.0,0.4,0.4,0.0,57.2
1.0,0.4,0.2,1.0,-17.8
1.0,0.4,0.2,0.8,55.8
1.0,0.4,0.2,0.6,57.2
1.0,0.4,0.2,0.4,57.2
1.0,0.4,0.2,0.2,57.2
1.0,0.4,0.2,0.0,57.2
1.0,0.4,0.0,1.0,-17.8
1.0,0.4,0.0,0.8,55.8
1.0,0.4,0.0,0.6,57.2
1.0,0.4,0.0,0.4,57.2
1.0,0.4,0.0,0.2,57.2
1.0,0.4,0.0,0.0,57.2
1.0,0.2,1.0,1.0,0.0
1.0,0.2,1.0,0.8,0.0
1.0,0.2,1.0,0.6,0.0
1.0,0.2,1.0,0.4,0.0
1.0,0.2,1.0,0.2,0.0
1.0,0.2,1.0,0.0,0.0
1.0,0.2,0.8,1.0,-95.6
1.0,0.2,0.8,0.8,-27.3
1.0,0.2,0.8,0.6,-27.3
1.0,0.2,0.8,0.4,-27.3
1.0,0.2,0.8,0.2,-21.2
1.0,0.2,0.8,0.0,-20.8
1.0,0.2,0.6,1.0,-37.1
1.0,0.2,0.6,0.8,37.1
1.0,0.2,0.6,0.6,41.6
1.0,0.2,0.6,0.4,42.1
1.0,0.2,0.6,0.2,42.5
1.0,0.2,0.6,0.0,42.7
1.0,0.2,0.4,1.0,-17.8
1.0,0.2,0.4,0.8,55.8
1.0,0.2,0.4,0.6,57.2
1.0,0.2,0.4,0.4,57.2
1.0,0.2,0.4,0.2,57.2
1.0,0.2,0.4,0.0,57.2
1.0,0.2,0.2,1.0,-17.8
1.0,0.2,0.2,0.8,55.8
1.0,0.2,0.2,0.6,57.2
1.0,0.2,0.2,0.4,57.2
1.0,0.2,0.2,0.2,57.2
1.0,0.2,0.2,0.0,57.2
1.0,0.2,0.0,1.0,-17.8
1.0,0.2,0.0,0.8,55.8
1.0,0.2,0.0,0.6,57.2
1.0,0.2,0.0,0.4,57.2
1.0,0.2,0.0,0.2,57.2
1.0,0.2,0.0,0.0,57.2
1.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.8,0.0
1.0,0.0,1.0,0.6,0.0
1.0,0.0,1.0,0.4,0.0
1.0,0.0,1.0,0.2,0.0
1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.8,1.0,-95.4
1.0,0.0,0.8,0.8,-27.3
1.0,0.0,0.8,0.6,-21.6
1.0,0.0,0.8,0.4,-21.3
1.0,0.0,0.8,0.2,-21.0
1.0,0.0,0.8,0.0,-20.7
1.0,0.0,0.6,1.0,-36.8
1.0,0.0,0.6,0.8,38.1
1.0,0.0,0.6,0.6,42.4
1.0,0.0,0.6,0.4,42.7
1.0,0.0,0.6,0.2,42.9
1.0,0.0,0.6,0.0,43.0
1.0,0.0,0.4,1.0,-17.8
1.0,0.0,0.4,0.8,55.8
1.0,0.0,0.4,0.6,57.2
1.0,0.0,0.4,0.4,57.2
1.0,0.0,0.4,0.2,57.2
1.0,0.0,0.4,0.0,57.2
1.0,0.0,0.2,1.0,-17.8
1.0,0.0,0.2,0.8,55.8
1.0,0.0,0.2,0.6,57.2
1.0,0.0,0.2,0.4,57.2
1.0,0.0,0.2,0.2,57.2
1.0,0.0,0.2,0.0,57.2
1.0,0.0,0.0,1.0,-17.8
1.0,0.0,0.0,0.8,55.8
1.0,0.0,0.0,0.6,57.2
1.0,0.0,0.0,0.4,57.2
1.0,0.0,0.0,0.2,57.2
1.0,0.0,0.0,0.0,57.2
0.8,1.0,1.0,1.0,0.0
0.8,1.0,1.0,0.8,0.0
0.8,1.0,1.0,0.6,0.0
0.8,1.0,1.0,0.4,0.0
0.8,1.0,1.0,0.2,0.0
0.8,1.0,1.0,0.0,0.0
0.8,1.0,0.8,1.0,0.0
0.8,1.0,0.8,0.8,-9550.5
0.8,1.0,0.8,0.6,-8950.5
0.8,1.0,0.8,0.4,-8950.5
0.8,1.0,0.8,0.2,-8950.5
0.8,1.0,0.8,0.0,-8470.9
0.8,1.0,0.6,1.0,0.0
0.8,1.0,0.6,0.8,-10070.6
0.8,1.0,0.6,0.6,-10070.6
0.8,1.0,0.6,0.4,-10070.6
0.8,1.0,0.6,0.2,-10070.6
0.8,1.0,0.6,0.0,-9021.0
0.8,1.0,0.4,1.0,0.0
0.8,1.0,0.4,0.8,-411.4
0.8,1.0,0.4,0.6,-362.0
0.8,1.0,0.4,0.4,-8870.9
0.8,1.0,0.4,0.2,-8870.9
0.8,1.0,0.4,0.0,-8426.6
0.8,1.0,0.2,1.0,0.0
0.8,1.0,0.2,0.8,-8991.1
0.8,1.0,0.2,0.6,-8991.1
0.8,1.0,0.2,0.4,-8991.1
0.8,1.0,0.2,0.2,-8991.1
0.8,1.0,0.2,0.0,-10827.0
0.8,1.0,0.0,1.0,0.0
0.8,1.0,0.0,0.8,-12078.5
0.8,1.0,0.0,0.6,-12059.2
0.8,1.0,0.0,0.4,-12065.0
0.8,1.0,0.0,0.2,-12056.9
0.8,1.0,0.0,0.0,-4353.2
0.8,0.8,1.0,1.0,0.0
0.8,0.8,1.0,0.8,0.0
0.8,0.8,1.0,0.6,0.0
0.8,0.8,1.0,0.4,0.0
0.8,0.8,1.0,0.2,0.0
0.8,0.8,1.0,0.0,0.0
0.8,0.8,0.8,1.0,-110.3
0.8,0.8,0.8,0.8,-60.4
0.8,0.8,0.8,0.6,-103.5
0.8,0.8,0.8,0.4,-147.7
0.8,0.8,0.8,0.2,-60.9
0.8,0.8,0.8,0.0,-60.8
0.8,0.8,0.6,1.0,-70.0
0.8,0.8,0.6,0.8,-6242.9
0.8,0.8,0.6,0.6,-4372.0
0.8,0.8,0.6,0.4,-43.7
0.8,0.8,0.6,0.2,-17.1
0.8,0.8,0.6,0.0,-60.6
0.8,0.8,0.4,1.0,-49.1
0.8,0.8,0.4,0.8,-2566.7
0.8,0.8,0.4,0.6,-8719.1
0.8,0.8,0.4,0.4,-8148.8
0.8,0.8,0.4,0.2,-7594.8
0.8,0.8,0.4,0.0,-8952.5
0.8,0.8,0.2,1.0,-72.9
0.8,0.8,0.2,0.8,-40.6
0.8,0.8,0.2,0.6,-41.9
0.8,0.8,0.2,0.4,-52.7
0.8,0.8,0.2,0.2,-2532.3
0.8,0.8,0.2,0.0,-743.8
0.8,0.8,0.0,1.0,-69.4
0.8,0.8,0.0,0.8,-38.1
0.8,0.8,0.0,0.6,21.2
0.8,0.8,0.0,0.4,-727.9
0.8,0.8,0.0,0.2,-56.4
0.8,0.8,0.0,0.0,-61.1
0.8,0.6,1.0,1.0,0.0
0.8,0.6,1.0,0.8,0.0
0.8,0.6,1.0,0.6,0.0
0.8,0.6,1.0,0.4,0.0
0.8,0.6,1.0,0.2,0.0
0.8,0.6,1.0,0.0,0.0
0.8,0.6,0.8,1.0,-94.7
0.8,0.6,0.8,0.8,-24.2
0.8,0.6,0.8,0.6,-103.4
0.8,0.6,0.8,0.4,-38.2
0.8,0.6,0.8,0.2,-35.1
0.8,0.6,0.8,0.0,-79.3
0.8,0.6,0.6,1.0,-72.5
0.8,0.6,0.6,0.8,-8925.2
0.8,0.6,0.6,0.6,-2403.3
0.8,0.6,0.6,0.4,-70.1
0.8,0.6,0.6,0.2,-4094.5
0.8,0.6,0.6,0.0,-31.7
0.8,0.6,0.4,1.0,-34.0
0.8,0.6,0.4,0.8,-7650.1
0.8,0.6,0.4,0.6,-8287.5
0.8,0.6,0.4,0.4,-6829.6
0.8,0.6,0.4,0.2,-7489.4
0.8,0.6,0.4,0.0,-6675.8
0.8,0.6,0.2,1.0,-29.9
0.8,0.6,0.2,0.8,29.3
0.8,0.6,0.2,0.6,37.3
0.8,0.6,0.2,0.4,-10.4
0.8,0.6,0.2,0.2,-3825.5
0.8,0.6,0.2,0.0,-6837.4
0.8,0.6,0.0,1.0,-70.5
0.8,0.6,0.0,0.8,-35.0
0.8,0.6,0.0,0.6,40.1
0.8,0.6,0.0,0.4,58.3
0.8,0.6,0.0,0.2,-4904.6
0.8,0.6,0.0,0.0,-5708.3
0.8,0.4,1.0,1.0,0.0
0.8,0.4,1.0,0.8,0.0
0.8,0.4,1.0,0.6,0.0
0.8,0.4,1.0,0.4,0.0
0.8,0.4,1.0,0.2,0.0
0.8,0.4,1.0,0.0,0.0
0.8,0.4,0.8,1.0,-112.8
0.8,0.4,0.8,0.8,-15.0
0.8,0.4,0.8,0.6,-50.8
0.8,0.4,0.8,0.4,-7.4
0.8,0.4,0.8,0.2,-59.2
0.8,0.4,0.8,0.0,-7.4
0.8,0.4,0.6,1.0,-59.6
0.8,0.4,0.6,0.8,-6888.8
0.8,0.4,0.6,0.6,31.5
0.8,0.4,0.6,0.4,34.6
0.8,0.4,0.6,0.2,-7.5
0.8,0.4,0.6,0.0,-29.7
0.8,0.4,0.4,1.0,2.2
0.8,0.4,0.4,0.8,-3848.2
0.8,0.4,0.4,0.6,-8707.3
0.8,0.4,0.4,0.4,-5080.9
0.8,0.4,0.4,0.2,-8242.5
0.8,0.4,0.4,0.0,-8473.8
0.8,0.4,0.2,1.0,-37.8
0.8,0.4,0.2,0.8,55.6
0.8,0.4,0.2,0.6,17.5
0.8,0.4,0.2,0.4,36.0
0.8,0.4,0.2,0.2,-6202.3
0.8,0.4,0.2,0.0,-6455.4
0.8,0.4,0.0,1.0,-15.2
0.8,0.4,0.0,0.8,-89.1
0.8,0.4,0.0,0.6,53.8
0.8,0.4,0.0,0.4,52.4
0.8,0.4,0.0,0.2,-12055.0
0.8,0.4,0.0,0.0,-4412.1
0.8,0.2,1.0,1.0,0.0
0.8,0.2,1.0,0.8,0.0
0.8,0.2,1.0,0.6,0.0
0.8,0.2,1.0,0.4,0.0
0.8,0.2,1.0,0.2,0.0
0.8,0.2,1.0,0.0,0.0
0.8,0.2,0.8,1.0,-77.4
0.8,0.2,0.8,0.8,-7.1
0.8,0.2,0.8,0.6,-7.4
0.8,0.2,0.8,0.4,-7.0
0.8,0.2,0.8,0.2,-7.4
0.8,0.2,0.8,0.0,-7.4
0.8,0.2,0.6,1.0,-37.5
0.8,0.2,0.6,0.8,-7.2
0.8,0.2,0.6,0.6,-7.0
0.8,0.2,0.6,0.4,-752.4
0.8,0.2,0.6,0.2,-7.6
0.8,0.2,0.6,0.0,-110.1
0.8,0.2,0.4,1.0,2.3
0.8,0.2,0.4,0.8,25.4
0.8,0.2,0.4,0.6,-8077.9
0.8,0.2,0.4,0.4,-7386.8
0.8,0.2,0.4,0.2,-8338.6
0.8,0.2,0.4,0.0,-6965.9
0.8,0.2,0.2,1.0,2.2
0.8,0.2,0.2,0.8,65.1
0.8,0.2,0.2,0.6,72.5
0.8,0.2,0.2,0.4,-580.4
0.8,0.2,0.2,0.2,-5595.4
0.8,0.2,0.2,0.0,-6881.0
0.8,0.2,0.0,1.0,-0.4
0.8,0.2,0.0,0.8,6.6
0.8,0.2,0.0,0.6,68.5
0.8,0.2,0.0,0.4,24.2
0.8,0.2,0.0,0.2,-12031.1
0.8,0.2,0.0,0.0,-12032.9
0.8,0.0,1.0,1.0,0.0
0.8,0.0,1.0,0.8,0.0
0.8,0.0,1.0,0.6,0.0
0.8,0.0,1.0,0.4,0.0
0.8,0.0,1.0,0.2,0.0
0.8,0.0,1.0,0.0,0.0
0.8,0.0,0.8,1.0,-75.1
0.8,0.0,0.8,0.8,-23.4
0.8,0.0,0.8,0.6,-207.8
0.8,0.0,0.8,0.4,-52.1
0.8,0.0,0.8,0.2,-48.5
0.8,0.0,0.8,0.0,-76.5
0.8,0.0,0.6,1.0,-37.5
0.8,0.0,0.6,0.8,31.9
0.8,0.0,0.6,0.6,32.8
0.8,0.0,0.6,0.4,-53.7
0.8,0.0,0.6,0.2,-7.4
0.8,0.0,0.6,0.0,-7.0
0.8,0.0,0.4,1.0,2.3
0.8,0.0,0.4,0.8,65.3
0.8,0.0,0.4,0.6,-3773.5
0.8,0.0,0.4,0.4,-10700.2
0.8,0.0,0.4,0.2,-10700.2
0.8,0.0,0.4,0.0,34.2
0.8,0.0,0.2,1.0,2.3
0.8,0.0,0.2,0.8,-2504.2
0.8,0.0,0.2,0.6,72.6
0.8,0.0,0.2,0.4,72.0
0.8,0.0,0.2,0.2,-1231.4
0.8,0.0,0.2,0.0,-2333.1
0.8,0.0,0.0,1.0,-17.6
0.8,0.0,0.0,0.8,19.3
0.8,0.0,0.0,0.6,71.4
0.8,0.0,0.0,0.4,43.9
0.8,0.0,0.0,0.2,-4266.5
0.8,0.0,0.0,0.0,-6429.3
0.6,1.0,1.0,1.0,0.0
0.6,1.0,1.0,0.8,0.0
0.6,1.0,1.0,0.6,0.0
0.6,1.0,1.0,0.4,0.0
0.6,1.0,1.0,0.2,0.0
0.6,1.0,1.0,0.0,0.0
0.6,1.0,0.8,1.0,0.0
0.6,1.0,0.8,0.8,-9550.5
0.6,1.0,0.8,0.6,-8950.5
0.6,1.0,0.8,0.4,-8950.5
0.6,1.0,0.8,0.2,-8950.5
0.6,1.0,0.8,0.0,-8470.9
0.6,1.0,0.6,1.0,0.0
0.6,1.0,0.6,0.8,-998.8
0.6,1.0,0.6,0.6,-10070.6
0.6,1.0,0.6,0.4,-10070.6
0.6,1.0,0.6,0.2,-974.9
0.6,1.0,0.6,0.0,-958.9
0.6,1.0,0.4,1.0,0.0
0.6,1.0,0.4,0.8,-8870.9
0.6,1.0,0.4,0.6,-335.1
0.6,1.0,0.4,0.4,-8870.9
0.6,1.0,0.4,0.2,-8870.9
0.6,1.0,0.4,0.0,-987.0
0.6,1.0,0.2,1.0,0.0
0.6,1.0,0.2,0.8,-1002.7
0.6,1.0,0.2,0.6,-8991.1
0.6,1.0,0.2,0.4,-978.0
0.6,1.0,0.2,0.2,-971.8
0.6,1.0,0.2,0.0,-10827.0
0.6,1.0,0.0,1.0,0.0
0.6,1.0,0.0,0.8,-990.3
0.6,1.0,0.0,0.6,-12209.0
0.6,1.0,0.0,0.4,-985.2
0.6,1.0,0.0,0.2,-980.7
0.6,1.0,0.0,0.0,-12628.7
0.6,0.8,1.0,1.0,0.0
0.6,0.8,1.0,0.8,0.0
0.6,0.8,1.0,0.6,0.0
0.6,0.8,1.0,0.4,0.0
0.6,0.8,1.0,0.2,0.0
0.6,0.8,1.0,0.0,0.0
0.6,0.8,0.8,1.0,-89.4
0.6,0.8,0.8,0.8,-20.7
0.6,0.8,0.8,0.6,-59.6
0.6,0.8,0.8,0.4,-20.8
0.6,0.8,0.8,0.2,-21.1
0.6,0.8,0.8,0.0,-19.7
0.6,0.8,0.6,1.0,-73.7
0.6,0.8,0.6,0.8,-7866.4
0.6,0.8,0.6,0.6,-7319.5
0.6,0.8,0.6,0.4,-7971.3
0.6,0.8,0.6,0.2,-5722.5
0.6,0.8,0.6,0.0,-8876.4
0.6,0.8,0.4,1.0,-31.6
0.6,0.8,0.4,0.8,-6898.8
0.6,0.8,0.4,0.6,-8598.7
0.6,0.8,0.4,0.4,-8610.5
0.6,0.8,0.4,0.2,-8481.5
0.6,0.8,0.4,0.0,-513.7
0.6,0.8,0.2,1.0,-28.4
0.6,0.8,0.2,0.8,10.1
0.6,0.8,0.2,0.6,35.8
0.6,0.8,0.2,0.4,-47.0
0.6,0.8,0.2,0.2,-3951.6
0.6,0.8,0.2,0.0,-7444.0
0.6,0.8,0.0,1.0,-14.0
0.6,0.8,0.0,0.8,-47.3
0.6,0.8,0.0,0.6,-61.9
0.6,0.8,0.0,0.4,-40.0
0.6,0.8,0.0,0.2,-1187.8
0.6,0.8,0.0,0.0,-1817.7
0.6,0.6,1.0,1.0,0.0
0.6,0.6,1.0,0.8,0.0
0.6,0.6,1.0,0.6,0.0
0.6,0.6,1.0,0.4,0.0
0.6,0.6,1.0,0.2,0.0
0.6,0.6,1.0,0.0,0.0
0.6,0.6,0.8,1.0,-75.7
0.6,0.6,0.8,0.8,-26.5
0.6,0.6,0.8,0.6,-4.7
0.6,0.6,0.8,0.4,-26.3
0.6,0.6,0.8,0.2,-57.2
0.6,0.6,0.8,0.0,-42.1
0.6,0.6,0.6,1.0,-32.1
0.6,0.6,0.6,0.8,-5864.3
0.6,0.6,0.6,0.6,-6288.2
0.6,0.6,0.6,0.4,40.3
0.6,0.6,0.6,0.2,-6914.8
0.6,0.6,0.6,0.0,-4.4
0.6,0.6,0.4,1.0,-39.4
0.6,0.6,0.4,0.8,-7869.8
0.6,0.6,0.4,0.6,-8493.5
0.6,0.6,0.4,0.4,-8501.3
0.6,0.6,0.4,0.2,-504.8
0.6,0.6,0.4,0.0,-6266.3
0.6,0.6,0.2,1.0,-50.3
0.6,0.6,0.2,0.8,49.4
0.6,0.6,0.2,0.6,78.5
0.6,0.6,0.2,0.4,-8.0
0.6,0.6,0.2,0.2,-6100.4
0.6,0.6,0.2,0.0,-4458.2
0.6,0.6,0.0,1.0,-14.4
0.6,0.6,0.0,0.8,-9.3
0.6,0.6,0.0,0.6,7.1
0.6,0.6,0.0,0.4,-36.9
0.6,0.6,0.0,0.2,-12105.6
0.6,0.6,0.0,0.0,-4952.8
0.6,0.4,1.0,1.0,0.0
0.6,0.4,1.0,0.8,0.0
0.6,0.4,1.0,0.6,0.0
0.6,0.4,1.0,0.4,0.0
0.6,0.4,1.0,0.2,0.0
0.6,0.4,1.0,0.0,0.0
0.6,0.4,0.8,1.0,-97.1
0.6,0.4,0.8,0.8,12.4
0.6,0.4,0.8,0.6,-70.4
0.6,0.4,0.8,0.4,-27.2
0.6,0.4,0.8,0.2,-66.5
0.6,0.4,0.8,0.0,13.3
0.6,0.4,0.6,1.0,-18.4
0.6,0.4,0.6,0.8,48.1
0.6,0.4,0.6,0.6,-8781.4
0.6,0.4,0.6,0.4,-3130.6
0.6,0.4,0.6,0.2,54.0
0.6,0.4,0.6,0.0,54.3
0.6,0.4,0.4,1.0,-18.0
0.6,0.4,0.4,0.8,26.4
0.6,0.4,0.4,0.6,-7853.8
0.6,0.4,0.4,0.4,-482.6
0.6,0.4,0.4,0.2,-494.6
0.6,0.4,0.4,0.0,94.2
0.6,0.4,0.2,1.0,22.0
0.6,0.4,0.2,0.8,82.0
0.6,0.4,0.2,0.6,-551.3
0.6,0.4,0.2,0.4,56.4
0.6,0.4,0.2,0.2,-2873.9
0.6,0.4,0.2,0.0,-1183.7
0.6,0.4,0.0,1.0,22.3
0.6,0.4,0.0,0.8,66.6
0.6,0.4,0.0,0.6,-2.4
0.6,0.4,0.0,0.4,-12104.0
0.6,0.4,0.0,0.2,-11452.4
0.6,0.4,0.0,0.0,-8113.5
0.6,0.2,1.0,1.0,0.0
0.6,0.2,1.0,0.8,0.0
0.6,0.2,1.0,0.6,0.0
0.6,0.2,1.0,0.4,0.0
0.6,0.2,1.0,0.2,0.0
0.6,0.2,1.0,0.0,0.0
0.6,0.2,0.8,1.0,-73.2
0.6,0.2,0.8,0.8,-27.0
0.6,0.2,0.8,0.6,13.0
0.6,0.2,0.8,0.4,12.9
0.6,0.2,0.8,0.2,12.6
0.6,0.2,0.8,0.0,-27.0
0.6,0.2,0.6,1.0,-57.2
0.6,0.2,0.6,0.8,-1828.2
0.6,0.2,0.6,0.6,-5623.7
0.6,0.2,0.6,0.4,56.4
0.6,0.2,0.6,0.2,55.2
0.6,0.2,0.6,0.0,-6893.5
0.6,0.2,0.4,1.0,22.4
0.6,0.2,0.4,0.8,-6457.4
0.6,0.2,0.4,0.6,-3789.8
0.6,0.2,0.4,0.4,-6062.6
0.6,0.2,0.4,0.2,93.2
0.6,0.2,0.4,0.0,88.3
0.6,0.2,0.2,1.0,22.1
0.6,0.2,0.2,0.8,85.0
0.6,0.2,0.2,0.6,42.9
0.6,0.2,0.2,0.4,76.4
0.6,0.2,0.2,0.2,-2450.7
0.6,0.2,0.2,0.0,-1055.6
0.6,0.2,0.0,1.0,22.2
0.6,0.2,0.0,0.8,72.3
0.6,0.2,0.0,0.6,13.6
0.6,0.2,0.0,0.4,-12103.9
0.6,0.2,0.0,0.2,-5693.6
0.6,0.2,0.0,0.0,-11439.9
0.6,0.0,1.0,1.0,0.0
0.6,0.0,1.0,0.8,0.0
0.6,0.0,1.0,0.6,0.0
0.6,0.0,1.0,0.4,0.0
0.6,0.0,1.0,0.2,0.0
0.6,0.0,1.0,0.0,0.0
0.6,0.0,0.8,1.0,-57.3
0.6,0.0,0.8,0.8,12.5
0.6,0.0,0.8,0.6,-18.0
0.6,0.0,0.8,0.4,-74.2
0.6,0.0,0.8,0.2,-17.4
0.6,0.0,0.8,0.0,9.0
0.6,0.0,0.6,1.0,-18.4
0.6,0.0,0.6,0.8,40.4
0.6,0.0,0.6,0.6,12.8
0.6,0.0,0.6,0.4,-52.5
0.6,0.0,0.6,0.2,12.7
0.6,0.0,0.6,0.0,52.5
0.6,0.0,0.4,1.0,22.3
0.6,0.0,0.4,0.8,-10136.3
0.6,0.0,0.4,0.6,9.6
0.6,0.0,0.4,0.4,93.3
0.6,0.0,0.4,0.2,-10769.6
0.6,0.0,0.4,0.0,-12127.9
0.6,0.0,0.2,1.0,7.2
0.6,0.0,0.2,0.8,34.3
0.6,0.0,0.2,0.6,23.5
0.6,0.0,0.2,0.4,51.1
0.6,0.0,0.2,0.2,-7547.8
0.6,0.0,0.2,0.0,-10765.4
0.6,0.0,0.0,1.0,22.3
0.6,0.0,0.0,0.8,51.4
0.6,0.0,0.0,0.6,-8.7
0.6,0.0,0.0,0.4,47.7
0.6,0.0,0.0,0.2,-594.1
0.6,0.0,0.0,0.0,-5593.5
0.4,1.0,1.0,1.0,0.0
0.4,1.0,1.0,0.8,0.0
0.4,1.0,1.0,0.6,0.0
0.4,1.0,1.0,0.4,0.0
0.4,1.0,1.0,0.2,0.0
0.4,1.0,1.0,0.0,0.0
0.4,1.0,0.8,1.0,0.0
0.4,1.0,0.8,0.8,-9550.5
0.4,1.0,0.8,0.6,-8950.5
0.4,1.0,0.8,0.4,-8950.5
0.4,1.0,0.8,0.2,-8950.5
0.4,1.0,0.8,0.0,-8464.3
0.4,1.0,0.6,1.0,0.0
0.4,1.0,0.6,0.8,-10110.6
0.4,1.0,0.6,0.6,-992.8
0.4,1.0,0.6,0.4,-1028.2
0.4,1.0,0.6,0.2,-969.6
0.4,1.0,0.6,0.0,-954.5
0.4,1.0,0.4,1.0,0.0
0.4,1.0,0.4,0.8,-1146.5
0.4,1.0,0.4,0.6,-1146.5
0.4,1.0,0.4,0.4,-1146.5
0.4,1.0,0.4,0.2,-1146.5
0.4,1.0,0.4,0.0,-972.0
