Winding,Cooling System,OPS,Oil,Profit
1.0,0.8,0.4,1.0,-167.1
1.0,0.8,0.4,0.8,-199.1
1.0,0.8,0.4,0.6,-99.2
1.0,0.8,0.4,0.4,-95.3
1.0,0.8,0.4,0.2,-44.2
1.0,0.8,0.4,0.0,-87.7
1.0,0.8,0.2,1.0,-186.5
1.0,0.8,0.2,0.8,-173.1
1.0,0.8,0.2,0.6,-87.1
1.0,0.8,0.2,0.4,-86.9
1.0,0.8,0.2,0.2,-105.5
1.0,0.8,0.2,0.0,-649.6
1.0,0.8,0.0,1.0,-146.5
1.0,0.8,0.0,0.8,-36.9
1.0,0.8,0.0,0.6,-29.8
1.0,0.8,0.0,0.4,27.9
1.0,0.8,0.0,0.2,-892.1
1.0,0.8,0.0,0.0,-18.5
1.0,0.6,1.0,1.0,0.0
1.0,0.6,1.0,0.8,0.0
1.0,0.6,1.0,0.6,0.0
1.0,0.6,1.0,0.4,0.0
1.0,0.6,1.0,0.2,0.0
1.0,0.6,1.0,0.0,0.0
1.0,0.6,0.8,1.0,-307.6
1.0,0.6,0.8,0.8,-120.0
1.0,0.6,0.8,0.6,-219.4
1.0,0.6,0.8,0.4,-219.5
1.0,0.6,0.8,0.2,-146.9
1.0,0.6,0.8,0.0,-104.1
1.0,0.6,0.6,1.0,-199.1
1.0,0.6,0.6,0.8,-73.1
1.0,0.6,0.6,0.6,-66.5
1.0,0.6,0.6,0.4,-578.9
1.0,0.6,0.6,0.2,-265.8
1.0,0.6,0.6,0.0,-286.0
1.0,0.6,0.4,1.0,-215.8
1.0,0.6,0.4,0.8,-319.8
1.0,0.6,0.4,0.6,-21.4
1.0,0.6,0.4,0.4,22.6
1.0,0.6,0.4,0.2,-530.4
1.0,0.6,0.4,0.0,-44.0
1.0,0.6,0.2,1.0,-193.0
1.0,0.6,0.2,0.8,-67.3
1.0,0.6,0.2,0.6,-34.9
1.0,0.6,0.2,0.4,-306.7
1.0,0.6,0.2,0.2,-36.6
1.0,0.6,0.2,0.0,-60.7
1.0,0.6,0.0,1.0,-78.9
1.0,0.6,0.0,0.8,30.4
1.0,0.6,0.0,0.6,37.0
1.0,0.6,0.0,0.4,18.2
1.0,0.6,0.0,0.2,-43.0
1.0,0.6,0.0,0.0,4.4
1.0,0.4,1.0,1.0,0.0
1.0,0.4,1.0,0.8,0.0
1.0,0.4,1.0,0.6,0.0
1.0,0.4,1.0,0.4,0.0
1.0,0.4,1.0,0.2,0.0
1.0,0.4,1.0,0.0,0.0
1.0,0.4,0.8,1.0,-305.3
1.0,0.4,0.8,0.8,-125.7
1.0,0.4,0.8,0.6,-518.4
1.0,0.4,0.8,0.4,-222.3
1.0,0.4,0.8,0.2,-229.9
1.0,0.4,0.8,0.0,-151.8
1.0,0.4,0.6,1.0,-161.1
1.0,0.4,0.6,0.8,-269.5
1.0,0.4,0.6,0.6,-543.4
1.0,0.4,0.6,0.4,-535.8
1.0,0.4,0.6,0.2,-9.2
1.0,0.4,0.6,0.0,-532.0
1.0,0.4,0.4,1.0,-109.0
1.0,0.4,0.4,0.8,-235.5
1.0,0.4,0.4,0.6,-543.7
1.0,0.4,0.4,0.4,-536.0
1.0,0.4,0.4,0.2,-31.1
1.0,0.4,0.4,0.0,-24.7
1.0,0.4,0.2,1.0,-110.0
1.0,0.4,0.2,0.8,-101.6
1.0,0.4,0.2,0.6,-27.9
1.0,0.4,0.2,0.4,-42.6
1.0,0.4,0.2,0.2,-25.7
1.0,0.4,0.2,0.0,-495.4
1.0,0.4,0.0,1.0,-136.0
1.0,0.4,0.0,0.8,38.8
1.0,0.4,0.0,0.6,46.7
1.0,0.4,0.0,0.4,57.4
1.0,0.4,0.0,0.2,18.7
1.0,0.4,0.0,0.0,-7.6
1.0,0.2,1.0,1.0,0.0
1.0,0.2,1.0,0.8,0.0
1.0,0.2,1.0,0.6,0.0
1.0,0.2,1.0,0.4,0.0
1.0,0.2,1.0,0.2,0.0
1.0,0.2,1.0,0.0,0.0
1.0,0.2,0.8,1.0,-309.0
1.0,0.2,0.8,0.8,-479.9
1.0,0.2,0.8,0.6,-211.6
1.0,0.2,0.8,0.4,-97.1
1.0,0.2,0.8,0.2,-141.1
1.0,0.2,0.8,0.0,-111.8
1.0,0.2,0.6,1.0,-189.0
1.0,0.2,0.6,0.8,-18.3
1.0,0.2,0.6,0.6,-12.0
1.0,0.2,0.6,0.4,29.8
1.0,0.2,0.6,0.2,-55.3
1.0,0.2,0.6,0.0,-73.7
1.0,0.2,0.4,1.0,-1008.9
1.0,0.2,0.4,0.8,-30.0
