Winding,Cooling System,OPS,Oil,Profit
30,25,5,7,-12778
30,25,5,10,-14861
30,25,10,1,-14836
30,25,10,4,-14839
30,25,10,7,-12838
30,25,10,10,-14869
30,25,15,1,-12372
30,25,15,4,-14458
30,25,15,7,-14541
30,25,15,10,-12278
30,25,20,1,-14822
30,25,20,4,-14797
30,25,20,7,-13068
30,25,20,10,-14815
30,25,25,1,-12704
30,25,25,4,-14840
30,25,25,7,-13829
30,25,25,10,-14559
30,25,30,1,-10599
30,25,30,4,-10897
30,25,30,7,-10566
30,25,30,10,-10803
30,25,35,1,-14476
30,25,35,4,-14801
30,25,35,7,-14082
30,25,35,10,-14819
35,5,5,1,-15175
35,5,5,4,-14875
35,5,5,7,-15207
35,5,5,10,-15212
35,5,10,1,-14915
35,5,10,4,-15193
35,5,10,7,-14868
35,5,10,10,-15174
35,5,15,1,-14861
35,5,15,4,-15158
35,5,15,7,-15201
35,5,15,10,-14828
35,5,20,1,-14802
35,5,20,4,-14809
35,5,20,7,-14863
35,5,20,10,-14819
35,5,25,1,-13623
35,5,25,4,-14259
35,5,25,7,-13782
35,5,25,10,-14861
35,5,30,1,-14216
35,5,30,4,-14791
35,5,30,7,-14815
35,5,30,10,-14819
35,5,35,1,-10389
35,5,35,4,-10565
35,5,35,7,-10676
35,5,35,10,-10699
35,10,5,1,-14861
35,10,5,4,-14821
35,10,5,7,-14879
35,10,5,10,-15193
35,10,10,1,-14917
35,10,10,4,-14560
35,10,10,7,-15181
35,10,10,10,-15158
35,10,15,1,-14825
35,10,15,4,-14872
35,10,15,7,-15206
35,10,15,10,-14834
35,10,20,1,-14808
35,10,20,4,-14821
35,10,20,7,-14827
35,10,20,10,-14829
35,10,25,1,-14848
35,10,25,4,-14851
35,10,25,7,-14820
35,10,25,10,-14559
35,10,30,1,-14815
35,10,30,4,-11449
35,10,30,7,-14811
35,10,30,10,-14239
35,10,35,1,-10098
35,10,35,4,-9709
35,10,35,7,-10490
35,10,35,10,-10810
35,15,5,1,-15165
35,15,5,4,-15165
35,15,5,7,-14892
35,15,5,10,-14867
35,15,10,1,-14842
35,15,10,4,-15169
35,15,10,7,-15166
35,15,10,10,-15172
35,15,15,1,-14840
35,15,15,4,-14812
35,15,15,7,-14839
35,15,15,10,-15172
35,15,20,1,-14776
35,15,20,4,-14822
35,15,20,7,-14855
35,15,20,10,-14819
35,15,25,1,-14835
35,15,25,4,-12648
35,15,25,7,-14873
35,15,25,10,-14859
35,15,30,1,-14183
35,15,30,4,-14815
35,15,30,7,-14847
35,15,30,10,-13417
35,15,35,1,-11107
35,15,35,4,-10218
35,15,35,7,-10959
35,15,35,10,-10488
35,20,5,1,-14841
35,20,5,4,-15172
35,20,5,7,-14849
35,20,5,10,-14847
35,20,10,1,-14888
35,20,10,4,-15172
35,20,10,7,-14861
35,20,10,10,-15205
35,20,15,1,-14831
35,20,15,4,-14839
35,20,15,7,-15202
35,20,15,10,-14881
35,20,20,1,-14415
35,20,20,4,-14492
35,20,20,7,-14815
35,20,20,10,-14845
35,20,25,1,-14815
35,20,25,4,-14901
35,20,25,7,-14848
35,20,25,10,-12398
35,20,30,1,-14788
35,20,30,4,-14778
35,20,30,7,-14807
35,20,30,10,-14476
35,20,35,1,-11064
35,20,35,4,-10641
35,20,35,7,-10429
35,20,35,10,-10723
35,25,5,1,-15178
35,25,5,4,-14853
35,25,5,7,-14859
35,25,5,10,-14848
35,25,10,1,-14843
35,25,10,4,-14855
35,25,10,7,-14848
35,25,10,10,-14859
35,25,15,1,-13383
35,25,15,4,-14805
35,25,15,7,-14825
35,25,15,10,-14846
35,25,20,1,-12999
35,25,20,4,-14822
35,25,20,7,-14798
35,25,20,10,-14536
35,25,25,1,-14849
35,25,25,4,-14846
35,25,25,7,-14252
35,25,25,10,-14566
35,25,30,1,-14796
35,25,30,4,-14791
35,25,30,7,-14802
35,25,30,10,-14802
35,25,35,1,-10906
35,25,35,4,-10553
35,25,35,7,-10134
35,25,35,10,-10713
40,5,5,1,-14863
40,5,5,4,-14880
40,5,5,7,-14905
40,5,5,10,-14867
40,5,10,1,-14855
40,5,10,4,-12000
40,5,10,7,-15193
40,5,10,10,-14901
40,5,15,1,-14840
40,5,15,4,-14846
40,5,15,7,-14821
40,5,15,10,-15181
40,5,20,1,-11959
40,5,20,4,-14535
40,5,20,7,-14198
40,5,20,10,-14501
40,5,25,1,-12733
40,5,25,4,-14848
40,5,25,7,-14859
40,5,25,10,-14859
40,5,30,1,-14863
40,5,30,4,-15205
40,5,30,7,-14817
40,5,30,10,-14825
40,5,35,1,-14803
40,5,35,4,-11632
40,5,35,7,-14821
40,5,35,10,-14839
40,10,5,1,-12132
40,10,5,4,-15158
40,10,5,7,-14862
40,10,5,10,-15179
40,10,10,1,-14870
40,10,10,4,-15172
40,10,10,7,-14881
40,10,10,10,-12377
40,10,15,1,-12017
40,10,15,4,-15179
40,10,15,7,-13851
40,10,15,10,-15172
40,10,20,1,-11409
40,10,20,4,-14798
40,10,20,7,-14791
40,10,20,10,-14795
40,10,25,1,-14856
40,10,25,4,-14835
40,10,25,7,-14863
40,10,25,10,-14861
40,10,30,1,-12029
40,10,30,4,-14837
40,10,30,7,-14542
40,10,30,10,-14819
40,10,35,1,-12047
40,10,35,4,-14452
40,10,35,7,-14861
40,10,35,10,-14526
40,15,5,1,-14855
40,15,5,4,-14894
40,15,5,7,-15158
40,15,5,10,-14873
40,15,10,1,-14842
40,15,10,4,-14866
40,15,10,7,-14886
40,15,10,10,-15165
40,15,15,1,-14810
40,15,15,4,-14814
40,15,15,7,-14802
40,15,15,10,-14848
40,15,20,1,-14803
40,15,20,4,-14790
40,15,20,7,-14784
40,15,20,10,-14777
40,15,25,1,-11973
40,15,25,4,-12167
40,15,25,7,-14859
40,15,25,10,-14839
40,15,30,1,-14803
40,15,30,4,-14820
40,15,30,7,-13774
40,15,30,10,-14812
40,15,35,1,-14789
40,15,35,4,-13016
40,15,35,7,-14871
40,15,35,10,-14813
40,20,5,1,-14901
40,20,5,4,-14883
40,20,5,7,-14894
40,20,5,10,-14921
40,20,10,1,-14835
40,20,10,4,-14853
40,20,10,7,-14906
40,20,10,10,-14852
40,20,15,1,-14822
40,20,15,4,-14812
40,20,15,7,-15176
40,20,15,10,-15174
40,20,20,1,-13837
40,20,20,4,-11626
40,20,20,7,-14808
40,20,20,10,-14796
40,20,25,1,-14483
40,20,25,4,-14836
40,20,25,7,-15187
40,20,25,10,-14872
40,20,30,1,-14795
40,20,30,4,-14771
40,20,30,7,-14804
40,20,30,10,-11952
40,20,35,1,-14806
40,20,35,4,-14861
40,20,35,7,-14827
40,20,35,10,-14795
40,25,5,1,-11865
40,25,5,4,-12013
40,25,5,7,-14879
40,25,5,10,-14213
40,25,10,1,-14902
40,25,10,4,-14881
40,25,10,7,-14853
40,25,10,10,-14859
40,25,15,1,-14842
40,25,15,4,-14222
40,25,15,7,-14821
40,25,15,10,-14881
40,25,20,1,-12048
40,25,20,4,-14825
40,25,20,7,-14492
40,25,20,10,-14827
40,25,25,1,-14849
40,25,25,4,-11990
40,25,25,7,-12536
40,25,25,10,-14872
40,25,30,1,-14796
40,25,30,4,-14823
40,25,30,7,-14548
40,25,30,10,-15219
40,25,35,1,-14796
40,25,35,4,-12518
40,25,35,7,-14802
40,25,35,10,-14819
45,5,5,1,-13627
45,5,5,4,-13571
45,5,5,7,-13536
45,5,5,10,-13523
45,5,10,1,-13586
45,5,10,4,-13501
45,5,10,7,-13533
45,5,10,10,-13617
45,5,15,1,-13534
45,5,15,4,-13512
45,5,15,7,-13484
45,5,15,10,-13475
45,5,20,1,-13108
45,5,20,4,-13513
45,5,20,7,-13446
45,5,20,10,-13475
45,5,25,1,-13509
45,5,25,4,-13499
45,5,25,7,-14865
45,5,25,10,-13258
45,5,30,1,-13185
45,5,30,4,-13493
45,5,30,7,-11733
45,5,30,10,-13491
45,5,35,1,-13181
45,5,35,4,-14804
45,5,35,7,-14804
45,5,35,10,-13148
45,10,5,1,-13504
45,10,5,4,-13526
45,10,5,7,-13586
45,10,5,10,-13558
45,10,10,1,-13598
45,10,10,4,-13522
45,10,10,7,-13536
45,10,10,10,-13514
45,10,15,1,-13466
45,10,15,4,-13511
45,10,15,7,-13541
45,10,15,10,-13498
45,10,20,1,-13523
45,10,20,4,-14791
45,10,20,7,-13434
45,10,20,10,-13457
45,10,25,1,-12849
45,10,25,4,-13496
45,10,25,7,-14874
45,10,25,10,-14865
45,10,30,1,-13506
45,10,30,4,-13143
45,10,30,7,-14827
45,10,30,10,-13446
45,10,35,1,-13459
45,10,35,4,-13181
45,10,35,7,-14819
45,10,35,10,-13483
45,15,5,1,-13489
45,15,5,4,-13530
45,15,5,7,-13538
45,15,5,10,-13487
45,15,10,1,-13517
45,15,10,4,-13550
45,15,10,7,-13494
45,15,10,10,-15186
45,15,15,1,-13496
45,15,15,4,-13554
45,15,15,7,-14847
45,15,15,10,-13616
45,15,20,1,-12856
45,15,20,4,-13443
45,15,20,7,-14854
45,15,20,10,-14828
45,15,25,1,-13547
45,15,25,4,-14815
45,15,25,7,-14216
45,15,25,10,-13182
45,15,30,1,-13499
45,15,30,4,-13123
45,15,30,7,-11620
45,15,30,10,-14821
45,15,35,1,-14822
45,15,35,4,-13439
45,15,35,7,-15186
45,15,35,10,-13460
45,20,5,1,-13534
45,20,5,4,-13489
45,20,5,7,-13545
45,20,5,10,-13505
45,20,10,1,-13504
45,20,10,4,-13514
45,20,10,7,-14845
45,20,10,10,-13493
45,20,15,1,-13476
45,20,15,4,-13494
45,20,15,7,-13496
45,20,15,10,-15186
45,20,20,1,-13492
45,20,20,4,-13075
45,20,20,7,-13416
45,20,20,10,-13182
45,20,25,1,-13458
45,20,25,4,-13168
45,20,25,7,-12101
45,20,25,10,-14520
45,20,30,1,-13170
45,20,30,4,-13082
45,20,30,7,-13500
45,20,30,10,-13184
45,20,35,1,-13147
45,20,35,4,-14785
45,20,35,7,-14816
45,20,35,10,-14800
45,25,5,1,-13582
45,25,5,4,-13557
45,25,5,7,-13523
45,25,5,10,-13574
45,25,10,1,-13523
45,25,10,4,-13581
45,25,10,7,-13526
45,25,10,10,-13510
45,25,15,1,-13515
45,25,15,4,-15199
45,25,15,7,-13475
45,25,15,10,-13496
45,25,20,1,-15154
45,25,20,4,-12395
45,25,20,7,-13457
45,25,20,10,-14828
45,25,25,1,-13495
45,25,25,4,-13483
45,25,25,7,-14848
45,25,25,10,-13491
45,25,30,1,-13126
45,25,30,4,-14791
45,25,30,7,-13099
45,25,30,10,-15219
45,25,35,1,-13501
45,25,35,4,-14498
45,25,35,7,-15188
45,25,35,10,-14819
50,5,5,1,-10177
50,5,5,4,-15179
50,5,5,7,-15158
50,5,5,10,-15165
50,5,10,1,-15175
50,5,10,4,-15165
50,5,10,7,-15180
50,5,10,10,-15167
50,5,15,1,-15194
50,5,15,4,-15195
50,5,15,7,-15214
50,5,15,10,-15167
50,5,20,1,-14877
50,5,20,4,-14872
50,5,20,7,-15167
50,5,20,10,-15193
50,5,25,1,-14163
50,5,25,4,-14860
50,5,25,7,-14825
50,5,25,10,-14893
50,5,30,1,-14783
50,5,30,4,-14845
50,5,30,7,-15166
50,5,30,10,-15165
50,5,35,1,-11691
50,5,35,4,-15174
50,5,35,7,-15159
50,5,35,10,-15158
50,10,5,1,-13905
50,10,5,4,-15158
50,10,5,7,-15160
50,10,5,10,-15205
50,10,10,1,-15178
50,10,10,4,-15179
50,10,10,7,-15205
50,10,10,10,-15188
50,10,15,1,-15161
50,10,15,4,-15172
50,10,15,7,-15193
50,10,15,10,-15174
50,10,20,1,-14836
50,10,20,4,-14846
50,10,20,7,-14286
50,10,20,10,-15201
50,10,25,1,-15156
50,10,25,4,-14854
50,10,25,7,-14826
50,10,25,10,-15179
50,10,30,1,-14856
50,10,30,4,-15168
50,10,30,7,-14841
50,10,30,10,-14876
50,10,35,1,-14809
50,10,35,4,-15149
50,10,35,7,-15153
50,10,35,10,-15161
50,15,5,1,-15201
50,15,5,4,-15207
50,15,5,7,-15173
50,15,5,10,-15173
50,15,10,1,-15175
50,15,10,4,-15172
50,15,10,7,-15165
50,15,10,10,-15226
50,15,15,1,-15201
50,15,15,4,-15158
50,15,15,7,-15188
50,15,15,10,-15199
50,15,20,1,-15168
50,15,20,4,-14841
50,15,20,7,-15149
50,15,20,10,-15146
50,15,25,1,-14582
50,15,25,4,-15135
50,15,25,7,-14853
50,15,25,10,-15186
50,15,30,1,-14557
50,15,30,4,-15186
50,15,30,7,-14855
50,15,30,10,-15163
50,15,35,1,-15201
50,15,35,4,-15167
50,15,35,7,-15155
50,15,35,10,-15146
50,20,5,1,-15170
50,20,5,4,-15160
50,20,5,7,-15179
50,20,5,10,-15167
50,20,10,1,-15177
50,20,10,4,-15212
50,20,10,7,-15181
50,20,10,10,-15198
50,20,15,1,-15170
50,20,15,4,-15170
50,20,15,7,-15209
50,20,15,10,-15188
50,20,20,1,-15201
50,20,20,4,-15148
50,20,20,7,-15174
50,20,20,10,-14856
50,20,25,1,-12750
50,20,25,4,-14856
50,20,25,7,-15154
50,20,25,10,-15158
50,20,30,1,-15136
50,20,30,4,-14873
50,20,30,7,-15135
50,20,30,10,-15159
50,20,35,1,-9833
50,20,35,4,-15155
50,20,35,7,-15174
50,20,35,10,-15172
50,25,5,1,-15175
50,25,5,4,-15220
50,25,5,7,-14078
50,25,5,10,-14218
50,25,10,1,-15210
50,25,10,4,-15233
50,25,10,7,-15172
50,25,10,10,-15165
50,25,15,1,-15177
50,25,15,4,-15212
50,25,15,7,-15212
50,25,15,10,-15212
50,25,20,1,-14862
50,25,20,4,-14849
50,25,20,7,-15181
50,25,20,10,-15205
50,25,25,1,-14877
50,25,25,4,-14873
50,25,25,7,-15163
50,25,25,10,-15172
50,25,30,1,-15149
50,25,30,4,-13416
50,25,30,7,-14802
50,25,30,10,-14859
50,25,35,1,-13412
50,25,35,4,-15165
50,25,35,7,-15188
50,25,35,10,-15180
55,5,5,1,-9711
55,5,5,4,-14881
55,5,5,7,-15214
55,5,5,10,-14881
55,5,10,1,-9975
55,5,10,4,-15174
55,5,10,7,-15202
55,5,10,10,-15172
55,5,15,1,-8966
55,5,15,4,-15179
55,5,15,7,-15176
55,5,15,10,-15174
55,5,20,1,-12895
55,5,20,4,-14815
55,5,20,7,-15168
55,5,20,10,-15205
55,5,25,1,-14889
55,5,25,4,-14559
55,5,25,7,-14865
55,5,25,10,-14859
55,5,30,1,-14282
55,5,30,4,-13912
55,5,30,7,-14837
55,5,30,10,-14540
55,5,35,1,-14844
55,5,35,4,-14242
55,5,35,7,-14819
55,5,35,10,-14519
55,10,5,1,-14917
55,10,5,4,-15212
55,10,5,7,-14882
55,10,5,10,-15172
55,10,10,1,-15175
55,10,10,4,-15165
55,10,10,7,-15188
55,10,10,10,-15167
55,10,15,1,-15210
55,10,15,4,-15171
55,10,15,7,-15158
55,10,15,10,-15186
55,10,20,1,-15176
55,10,20,4,-14804
55,10,20,7,-15174
55,10,20,10,-15162
55,10,25,1,-14861
55,10,25,4,-14586
55,10,25,7,-14859
55,10,25,10,-15186
55,10,30,1,-14796
55,10,30,4,-14523
55,10,30,7,-14791
55,10,30,10,-14840
55,10,35,1,-14796
55,10,35,4,-14815
55,10,35,7,-14815
55,10,35,10,-14859
55,15,5,1,-15201
55,15,5,4,-15169
55,15,5,7,-15160
55,15,5,10,-15179
55,15,10,1,-15161
55,15,10,4,-15194
55,15,10,7,-15172
55,15,10,10,-15172
55,15,15,1,-14869
55,15,15,4,-15179
55,15,15,7,-14866
55,15,15,10,-14805
55,15,20,1,-14803
55,15,20,4,-14817
55,15,20,7,-14796
55,15,20,10,-15160
55,15,25,1,-14821
55,15,25,4,-14819
55,15,25,7,-14815
55,15,25,10,-14536
55,15,30,1,-14508
55,15,30,4,-14880
55,15,30,7,-14800
55,15,30,10,-13370
55,15,35,1,-14517
55,15,35,4,-14503
55,15,35,7,-13725
55,15,35,10,-13006
55,20,5,1,-15201
55,20,5,4,-15172
55,20,5,7,-15172
55,20,5,10,-15172
55,20,10,1,-15165
55,20,10,4,-15212
55,20,10,7,-15160
55,20,10,10,-15165
55,20,15,1,-15176
55,20,15,4,-14854
55,20,15,7,-14812
55,20,15,10,-15169
55,20,20,1,-15168
55,20,20,4,-14790
55,20,20,7,-15186
55,20,20,10,-15179
55,20,25,1,-14816
55,20,25,4,-13716
55,20,25,7,-14819
55,20,25,10,-14819
55,20,30,1,-14789
55,20,30,4,-14206
55,20,30,7,-14795
55,20,30,10,-14848
55,20,35,1,-14803
55,20,35,4,-14206
55,20,35,7,-14827
55,20,35,10,-14799
55,25,5,1,-14859
55,25,5,4,-15173
55,25,5,7,-15181
55,25,5,10,-15179
55,25,10,1,-14859
55,25,10,4,-14879
55,25,10,7,-14911
55,25,10,10,-15207
55,25,15,1,-15168
55,25,15,4,-15173
55,25,15,7,-15165
55,25,15,10,-15179
55,25,20,1,-14880
55,25,20,4,-15179
55,25,20,7,-14888
55,25,20,10,-15219
55,25,25,1,-14863
55,25,25,4,-14859
55,25,25,7,-14536
55,25,25,10,-14835
55,25,30,1,-14802
55,25,30,4,-14796
55,25,30,7,-14825
55,25,30,10,-14825
55,25,35,1,-14801
55,25,35,4,-14791
55,25,35,7,-14827
55,25,35,10,-14821
